"","row","column","cor","p","fdr"
"145","Bacteroides cellulosilyticus","Prevotella scopos",0.227812947969,0.045,0.127795100222717
"146","Bacteroides fragilis","Prevotella scopos",-0.0674416954914,0.534,0.692293718933574
"147","Bacteroides thetaiotaomicron","Prevotella scopos",0.030238147214,0.801,0.882345555768862
"148","Butyricimonas faecalis","Prevotella scopos",0.439971985171,0,0
"149","Odoribacter splanchnicus","Prevotella scopos",0.395645438631,0,0
"150","Porphyromonas asaccharolytica","Prevotella scopos",0.457575785442,0,0
"151","Porphyromonas crevioricanis","Prevotella scopos",0.767197441172,0,0
"152","Porphyromonas gingivalis","Prevotella scopos",0.50148442738,0,0
"153","Prevotella intermedia","Prevotella scopos",0.661043639724,0,0
"154","Bifidobacterium adolescentis","Alistipes dispar",-0.119291750275,0.297,0.473713968033356
"155","Bifidobacterium angulatum","Alistipes dispar",-0.286461902761,0.007,0.0324573737373737
"156","Bifidobacterium breve","Alistipes dispar",-0.463458733467,0,0
"157","Bifidobacterium catenulatum","Alistipes dispar",-0.249792300162,0.023,0.079478470340259
"158","Bifidobacterium longum","Alistipes dispar",-0.393912054068,0,0
"159","Bifidobacterium pseudocatenulatum","Alistipes dispar",-0.18137140984,0.121,0.256767011834319
"160","Atopobium parvulum","Alistipes dispar",-0.492601207264,0,0
"161","Bacteroides caccae","Alistipes dispar",0.397003611943,0.001,0.00686774386594853
"162","Bacteroides cellulosilyticus","Alistipes dispar",0.557705887688,0,0
"163","Bacteroides fragilis","Alistipes dispar",0.0600463069391,0.599,0.742586583126283
"164","Bacteroides thetaiotaomicron","Alistipes dispar",0.383647078401,0.001,0.00686774386594853
"165","Butyricimonas faecalis","Alistipes dispar",0.611247970221,0,0
"166","Odoribacter splanchnicus","Alistipes dispar",0.578144565038,0,0
"167","Porphyromonas asaccharolytica","Alistipes dispar",0.165640668072,0.134,0.274653330951956
"168","Porphyromonas crevioricanis","Alistipes dispar",0.244504783096,0.034,0.104663090128755
"169","Porphyromonas gingivalis","Alistipes dispar",0.446231317774,0,0
"170","Prevotella intermedia","Alistipes dispar",0.298204283699,0.007,0.0324573737373737
"171","Prevotella scopos","Alistipes dispar",0.0727299155944,0.532,0.690871562747539
"172","Bifidobacterium adolescentis","Alistipes finegoldii",-0.158218542506,0.163,0.31480780881858
"173","Bifidobacterium angulatum","Alistipes finegoldii",-0.272253242043,0.021,0.0745655940594059
"174","Bifidobacterium breve","Alistipes finegoldii",-0.362881902981,0.001,0.00686774386594853
"175","Bifidobacterium catenulatum","Alistipes finegoldii",-0.201958239801,0.089,0.207383553299492
"176","Bifidobacterium longum","Alistipes finegoldii",-0.323977112278,0.006,0.0290042122999158
"177","Bifidobacterium pseudocatenulatum","Alistipes finegoldii",-0.179032026763,0.131,0.270972602739726
"178","Atopobium parvulum","Alistipes finegoldii",-0.417063164525,0,0
"179","Bacteroides caccae","Alistipes finegoldii",0.563047001867,0,0
"180","Bacteroides cellulosilyticus","Alistipes finegoldii",0.474442930054,0,0
"181","Bacteroides fragilis","Alistipes finegoldii",0.0722705553659,0.526,0.685873877968413
"182","Bacteroides thetaiotaomicron","Alistipes finegoldii",0.384156515933,0,0
"183","Butyricimonas faecalis","Alistipes finegoldii",0.560222461614,0,0
"184","Odoribacter splanchnicus","Alistipes finegoldii",0.49702750385,0,0
"185","Porphyromonas asaccharolytica","Alistipes finegoldii",0.183264709061,0.114,0.245545045045045
"186","Porphyromonas crevioricanis","Alistipes finegoldii",0.199118945937,0.088,0.205805583859792
"187","Porphyromonas gingivalis","Alistipes finegoldii",0.316410447981,0.006,0.0290042122999158
"188","Prevotella intermedia","Alistipes finegoldii",0.201723980683,0.079,0.190663301787592
"189","Prevotella scopos","Alistipes finegoldii",0.0082755258567,0.939,0.966974515434314
"190","Alistipes dispar","Alistipes finegoldii",0.790194035262,0,0
"191","Bifidobacterium adolescentis","Alistipes megaguti",0.0695046604771,0.547,0.702009841198837
"192","Bifidobacterium angulatum","Alistipes megaguti",0.0188058123972,0.882,0.932973730297723
"193","Bifidobacterium breve","Alistipes megaguti",-0.35531813578,0.002,0.0120927291886196
"194","Bifidobacterium catenulatum","Alistipes megaguti",-0.0808140678861,0.497,0.662128163454841
"195","Bifidobacterium longum","Alistipes megaguti",-0.259388439233,0.026,0.0867372093023256
